CaseID;Activity;Timestamp;Party_Names;Area_of_Law;EurLex_Link;EurLex_Country;ECLI;Activity_Party;Activity_group;Case_Category
T-779/19;Application (OJ);2020-01-24;Ashtead Financing v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0779;;;;Applications;T
T-779/19;Order;2025-03-06;Ashtead Financing v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0779;;;;Orders;T
T-779/19;Order (OJ);2025-05-23;Ashtead Financing v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0779;;;;Orders;T
T-781/22;Application (OJ);2023-01-20;Madre Querida and Others v Commission;Fisheries Fisheries;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0781;ES;;;Applications;T
T-781/22;Judgment;2025-06-11;Madre Querida and Others v Commission;Fisheries Fisheries;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0781;ES;ECLI:EU:T:2025:591;;Judgments;T
T-781/22;Abstract;2025-06-11;Madre Querida and Others v Commission;Fisheries Fisheries;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0781;ES;ECLI:EU:T:2025:591;;Abstracts;T
T-781/22;Judgment (OJ);2025-08-04;Madre Querida and Others v Commission;Fisheries Fisheries;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0781;ES;;;Judgments;T
T-783/19;Application (OJ);2020-01-24;IDS v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0783;;;;Applications;T
T-783/19;Order;2025-03-06;IDS v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0783;;;;Orders;T
T-783/19;Order (OJ);2025-05-23;IDS v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0783;;;;Orders;T
T-784/19;Application (OJ);2020-01-24;William Hill and William Hill Organization v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0784;;;;Applications;T
T-784/19;Order;2025-03-06;William Hill and William Hill Organization v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0784;;;;Orders;T
T-784/19;Order (OJ);2025-05-23;William Hill and William Hill Organization v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0784;;;;Orders;T
T-784/22;Application (OJ);2023-02-17;Zásilkovna v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0784;EN;;;Applications;T
T-784/22;Order;2023-11-15;Zásilkovna v Commission;Competition - State aid Competition - State aid;;EN;;;Orders;T
T-784/22;Order;2024-06-19;Zásilkovna v Commission;Competition - State aid Competition - State aid;;EN;;;Orders;T
T-784/22;Order;2025-03-12;Zásilkovna v Commission;Competition - State aid Competition - State aid;;EN;;;Orders;T
T-784/22;Judgment;2025-09-03;Zásilkovna v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0784;EN;ECLI:EU:T:2025:809;;Judgments;T
T-785/19;Application (OJ);2020-01-24;Anglo American International Holdings v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0785;;;;Applications;T
T-785/19;Order;2025-03-06;Anglo American International Holdings v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0785;;;;Orders;T
T-785/19;Order (OJ);2025-05-23;Anglo American International Holdings v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0785;;;;Orders;T
T-786/19;Application (OJ);2020-01-24;Simfer Jersey v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0786;;;;Applications;T
T-786/19;Order;2025-03-06;Simfer Jersey v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0786;;;;Orders;T
T-786/19;Order (OJ);2025-05-23;Simfer Jersey v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0786;;;;Orders;T
T-787/19;Application (OJ);2020-01-24;The Sage Group and Others v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0787;;;;Applications;T
T-787/19;Order;2025-03-06;The Sage Group and Others v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0787;;;;Orders;T
T-787/19;Order (OJ);2025-05-23;The Sage Group and Others v Commission;Competition - State aid Competition - State aid;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62019TO0787;;;;Orders;T
T-80/21;Application (OJ);2021-03-05;Cargolux v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62021TO0080(01);;;;Applications;T
T-80/21;Order;2025-02-05;Cargolux v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62021TO0080(01);;;;Orders;T
T-80/21;Removal (OJ);2025-04-11;Cargolux v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62021TO0080(01);;;;Removals;T
T-80/24;Application (OJ);2024-03-22;Skechers USA v EUIPO (GO HANDS FREE);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0080;EN;;;Applications;T
T-80/24;Order;2025-04-07;Skechers USA v EUIPO (GO HANDS FREE);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0080;EN;;;Orders;T
T-80/24;Order (OJ);2025-06-20;Skechers USA v EUIPO (GO HANDS FREE);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0080;EN;;;Orders;T
T-804/22;Application (OJ);2023-02-24;Gemelli v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0804;;;;Applications;T
T-804/22;Order;2025-03-25;Gemelli v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0804;;ECLI:EU:T:2025:341;;Orders;T
T-804/22;Order (OJ);2025-06-06;Gemelli v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0804;;;;Orders;T
T-81/24;Application (OJ);2024-03-22;Skechers USA v EUIPO (STEP IN AND GO);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0081;EN;;;Applications;T
T-81/24;Order;2025-04-07;Skechers USA v EUIPO (STEP IN AND GO);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0081;EN;;;Orders;T
T-81/24;Order (OJ);2025-06-20;Skechers USA v EUIPO (STEP IN AND GO);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0081;EN;;;Orders;T
T-810/22;Application (OJ);2023-02-24;Nobilia v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0810;;;;Applications;T
T-810/22;Order;2025-06-06;Nobilia v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0810;;;;Orders;T
T-810/22;Order (OJ);2025-08-25;Nobilia v Parliament;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TO0810;;;;Orders;T
T-83/20 RENV;Judgment;2025-04-30;bonnanwalt v EUIPO - Bayerischer Rundfunk e. a. (tagesschau);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62020TJ0083;;ECLI:EU:T:2025:415;;Judgments;T
T-83/20 RENV;Judgment (Information);2025-04-30;bonnanwalt v EUIPO - Bayerischer Rundfunk e. a. (tagesschau);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62020TJ0083;;ECLI:EU:T:2025:415;;Judgments;T
T-83/20 RENV;Judgment (OJ);2025-05-23;bonnanwalt v EUIPO - Bayerischer Rundfunk e. a. (tagesschau);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62020TJ0083;;;;Judgments;T
T-83/23;Application (OJ);2023-04-14;VP v Parliament;Staff Regulations of Officials Staff Regulations of Officials Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023TJ0083;;;;Applications;T
T-83/23;Judgment;2025-09-10;VP v Parliament;Staff Regulations of Officials Staff Regulations of Officials Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62023TJ0083;;ECLI:EU:T:2025:859;;Judgments;T
T-83/24;Application (OJ);2024-04-12;Eti v EUIPO - Star Foods E.M. (Décoration pour sachets d’emballage);Intellectual, industrial and commercial property - Designs Intellectual, industrial and commercial property - Designs;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TJ0083;EN;;;Applications;T
T-83/24;Judgment;2025-09-03;Eti v EUIPO - Star Foods E.M. (Décoration pour sachets d’emballage);Intellectual, industrial and commercial property - Designs Intellectual, industrial and commercial property - Designs;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TJ0083;EN;ECLI:EU:T:2025:813;;Judgments;T
T-83/24;Abstract;2025-09-03;Eti v EUIPO - Star Foods E.M. (Décoration pour sachets d’emballage);Intellectual, industrial and commercial property - Designs Intellectual, industrial and commercial property - Designs;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TJ0083;EN;ECLI:EU:T:2025:813;;Abstracts;T
T-830/22;Application (OJ);2023-02-03;Poland v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0830;PL;;;Applications;T
T-830/22;Judgment;2025-02-05;Poland v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0830;PL;ECLI:EU:T:2025:131;;Judgments;T
T-830/22;Abstract;2025-02-05;Poland v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0830;PL;ECLI:EU:T:2025:131;;Abstracts;T
T-830/22;Judgment (OJ);2025-03-14;Poland v Commission;Law governing the institutions Law governing the institutions;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0830;PL;;;Judgments;T
T-84/22;Application (OJ);2022-03-18;UBS Group and Others v Commission;Competition - Agreements, decisions and concerted practices Competition - Agreements, decisions and concerted practices;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0084;EN;;;Applications;T
T-84/22;Judgment;2025-07-23;UBS Group and Others v Commission;Competition - Agreements, decisions and concerted practices Competition - Agreements, decisions and concerted practices;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0084;EN;ECLI:EU:T:2025:752;;Judgments;T
T-84/22;Abstract;2025-07-23;UBS Group and Others v Commission;Competition - Agreements, decisions and concerted practices Competition - Agreements, decisions and concerted practices;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0084;EN;ECLI:EU:T:2025:752;;Abstracts;T
T-84/22;Judgment (OJ);2025-09-08;UBS Group and Others v Commission;Competition - Agreements, decisions and concerted practices Competition - Agreements, decisions and concerted practices;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62022TJ0084;EN;;;Judgments;T
T-85/24;Application (OJ);2024-03-08;Münchner Wohnen v EUIPO (Münchner Wohnen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0085;;;;Applications;T
T-85/24;Order;2025-01-30;Münchner Wohnen v EUIPO (Münchner Wohnen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0085;;ECLI:EU:T:2025:120;;Orders;T
T-85/24;Order (Information);2025-01-30;Münchner Wohnen v EUIPO (Münchner Wohnen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0085;;ECLI:EU:T:2025:120;;Orders;T
T-85/24;Order (OJ);2025-04-11;Münchner Wohnen v EUIPO (Münchner Wohnen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0085;;;;Orders;T
T-86/24;Application (OJ);2024-03-15;Vinatis v EUIPO - Vinites (VINATIS);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TJ0086;EN;;;Applications;T
T-86/24;Judgment;2025-09-10;Vinatis v EUIPO - Vinites (VINATIS);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TJ0086;EN;ECLI:EU:T:2025:852;;Judgments;T
T-86/25;Application (OJ);2025-03-07;Taylor v Council;Common foreign and security policy Common foreign and security policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025TO0086;EN;;;Applications;T
T-86/25;Order;2025-04-04;Taylor v Council;Common foreign and security policy Common foreign and security policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025TO0086;EN;;;Orders;T
T-86/25;Order (Information);2025-04-04;Taylor v Council;Common foreign and security policy Common foreign and security policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025TO0086(01);EN;ECLI:EU:T:2025:374;;Orders;T
T-86/25;Order;2025-09-04;Taylor v Council;Common foreign and security policy Common foreign and security policy;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62025TO0086(01);EN;;;Orders;T
T-87/24;Application (OJ);2024-03-15;Košovan v EUIPO - Volkswagen (Voltwagen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0087;EN;;;Applications;T
T-87/24;Order;2025-01-10;Košovan v EUIPO - Volkswagen (Voltwagen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0087;EN;ECLI:EU:T:2025:14;;Orders;T
T-87/24;Order (Information);2025-01-10;Košovan v EUIPO - Volkswagen (Voltwagen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0087;EN;ECLI:EU:T:2025:14;;Orders;T
T-87/24;Order (OJ);2025-02-28;Košovan v EUIPO - Volkswagen (Voltwagen);Intellectual, industrial and commercial property - Trade marks Intellectual, industrial and commercial property - Trade marks;https://eur-lex.europa.eu/legal-content/en/TXT/?uri=CELEX:62024TO0087;EN;;;Orders;T
